Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STATE,Geo_COUNTY,Geo_TRACT,avg_commute_min,occupied_units,no_veh,percent_no_veh,workers_over16,public_transport,ratio_pub_trans
06037405202,14000US06037405202,Census Tract 4052.02,"Census Tract 4052.02, Los Angeles County, California",06,037,405202,29,1211,209,0.17,2507,107,0.04
06037405203,14000US06037405203,Census Tract 4052.03,"Census Tract 4052.03, Los Angeles County, California",06,037,405203,30,812,20,0.02,1842,21,0.01
06037405301,14000US06037405301,Census Tract 4053.01,"Census Tract 4053.01, Los Angeles County, California",06,037,405301,29,989,61,0.06,1712,72,0.04
06037405302,14000US06037405302,Census Tract 4053.02,"Census Tract 4053.02, Los Angeles County, California",06,037,405302,28,1512,60,0.04,2617,75,0.03
06037405400,14000US06037405400,Census Tract 4054,"Census Tract 4054, Los Angeles County, California",06,037,405400,33,1268,0,0,2310,152,0.07
06037405500,14000US06037405500,Census Tract 4055,"Census Tract 4055, Los Angeles County, California",06,037,405500,30,1880,77,0.04,3078,91,0.03
06037405600,14000US06037405600,Census Tract 4056,"Census Tract 4056, Los Angeles County, California",06,037,405600,39,1642,96,0.06,2576,150,0.06
06037405701,14000US06037405701,Census Tract 4057.01,"Census Tract 4057.01, Los Angeles County, California",06,037,405701,35,1114,14,0.01,2184,50,0.02
06037405702,14000US06037405702,Census Tract 4057.02,"Census Tract 4057.02, Los Angeles County, California",06,037,405702,34,1492,80,0.05,2596,60,0.02
06037405800,14000US06037405800,Census Tract 4058,"Census Tract 4058, Los Angeles County, California",06,037,405800,36,1620,29,0.02,2775,103,0.04
06037405900,14000US06037405900,Census Tract 4059,"Census Tract 4059, Los Angeles County, California",06,037,405900,35,1194,86,0.07,1764,96,0.05
06037406000,14000US06037406000,Census Tract 4060,"Census Tract 4060, Los Angeles County, California",06,037,406000,30,1482,14,0.01,2576,156,0.06
06037406101,14000US06037406101,Census Tract 4061.01,"Census Tract 4061.01, Los Angeles County, California",06,037,406101,31,1191,73,0.06,1606,62,0.04
06037406102,14000US06037406102,Census Tract 4061.02,"Census Tract 4061.02, Los Angeles County, California",06,037,406102,32,2157,225,0.1,3066,159,0.05
06037406200,14000US06037406200,Census Tract 4062,"Census Tract 4062, Los Angeles County, California",06,037,406200,35,1883,300,0.16,2393,156,0.07
06037406300,14000US06037406300,Census Tract 4063,"Census Tract 4063, Los Angeles County, California",06,037,406300,41,1679,36,0.02,2867,64,0.02
06037406402,14000US06037406402,Census Tract 4064.02,"Census Tract 4064.02, Los Angeles County, California",06,037,406402,37,601,5,0.01,1066,43,0.04
06037406411,14000US06037406411,Census Tract 4064.11,"Census Tract 4064.11, Los Angeles County, California",06,037,406411,39,532,13,0.02,1065,39,0.04
06037406412,14000US06037406412,Census Tract 4064.12,"Census Tract 4064.12, Los Angeles County, California",06,037,406412,37,750,18,0.02,1034,25,0.02
06037406500,14000US06037406500,Census Tract 4065,"Census Tract 4065, Los Angeles County, California",06,037,406500,36,1888,24,0.01,2994,87,0.03
06037406601,14000US06037406601,Census Tract 4066.01,"Census Tract 4066.01, Los Angeles County, California",06,037,406601,38,1403,27,0.02,2471,129,0.05
06037406602,14000US06037406602,Census Tract 4066.02,"Census Tract 4066.02, Los Angeles County, California",06,037,406602,31,1283,89,0.07,2430,58,0.02
06037406701,14000US06037406701,Census Tract 4067.01,"Census Tract 4067.01, Los Angeles County, California",06,037,406701,32,885,20,0.02,1632,60,0.04
06037406702,14000US06037406702,Census Tract 4067.02,"Census Tract 4067.02, Los Angeles County, California",06,037,406702,34,1665,101,0.06,2602,124,0.05
06037406800,14000US06037406800,Census Tract 4068,"Census Tract 4068, Los Angeles County, California",06,037,406800,27,1310,71,0.05,2114,125,0.06
06037406901,14000US06037406901,Census Tract 4069.01,"Census Tract 4069.01, Los Angeles County, California",06,037,406901,34,1140,92,0.08,2112,117,0.06
06037406902,14000US06037406902,Census Tract 4069.02,"Census Tract 4069.02, Los Angeles County, California",06,037,406902,34,852,69,0.08,1513,34,0.02
06037407001,14000US06037407001,Census Tract 4070.01,"Census Tract 4070.01, Los Angeles County, California",06,037,407001,34,1247,33,0.03,2698,86,0.03
06037407002,14000US06037407002,Census Tract 4070.02,"Census Tract 4070.02, Los Angeles County, California",06,037,407002,31,753,48,0.06,1526,37,0.02
06037407101,14000US06037407101,Census Tract 4071.01,"Census Tract 4071.01, Los Angeles County, California",06,037,407101,31,1165,19,0.02,2138,101,0.05
06037407102,14000US06037407102,Census Tract 4071.02,"Census Tract 4071.02, Los Angeles County, California",06,037,407102,30,1212,18,0.01,2827,50,0.02
06037407200,14000US06037407200,Census Tract 4072,"Census Tract 4072, Los Angeles County, California",06,037,407200,30,1582,126,0.08,3189,57,0.02
06037407301,14000US06037407301,Census Tract 4073.01,"Census Tract 4073.01, Los Angeles County, California",06,037,407301,33,1102,35,0.03,2372,38,0.02
06037407302,14000US06037407302,Census Tract 4073.02,"Census Tract 4073.02, Los Angeles County, California",06,037,407302,28,775,26,0.03,1569,55,0.04
06037407400,14000US06037407400,Census Tract 4074,"Census Tract 4074, Los Angeles County, California",06,037,407400,34,531,19,0.04,1038,65,0.06
06037407501,14000US06037407501,Census Tract 4075.01,"Census Tract 4075.01, Los Angeles County, California",06,037,407501,30,1016,30,0.03,2030,75,0.04
06037407502,14000US06037407502,Census Tract 4075.02,"Census Tract 4075.02, Los Angeles County, California",06,037,407502,31,856,26,0.03,1917,14,0.01
06037407601,14000US06037407601,Census Tract 4076.01,"Census Tract 4076.01, Los Angeles County, California",06,037,407601,24,1074,73,0.07,1844,40,0.02
06037407602,14000US06037407602,Census Tract 4076.02,"Census Tract 4076.02, Los Angeles County, California",06,037,407602,29,926,50,0.05,1847,111,0.06
06037407701,14000US06037407701,Census Tract 4077.01,"Census Tract 4077.01, Los Angeles County, California",06,037,407701,33,1128,149,0.13,2332,400,0.17
06037407702,14000US06037407702,Census Tract 4077.02,"Census Tract 4077.02, Los Angeles County, California",06,037,407702,38,1609,39,0.02,3078,106,0.03
06037407801,14000US06037407801,Census Tract 4078.01,"Census Tract 4078.01, Los Angeles County, California",06,037,407801,29,1087,32,0.03,2896,169,0.06
06037407802,14000US06037407802,Census Tract 4078.02,"Census Tract 4078.02, Los Angeles County, California",06,037,407802,29,771,8,0.01,1944,119,0.06
06037407900,14000US06037407900,Census Tract 4079,"Census Tract 4079, Los Angeles County, California",06,037,407900,35,1527,0,0,3172,53,0.02
06037408003,14000US06037408003,Census Tract 4080.03,"Census Tract 4080.03, Los Angeles County, California",06,037,408003,31,1264,120,0.09,2412,35,0.01
06037408004,14000US06037408004,Census Tract 4080.04,"Census Tract 4080.04, Los Angeles County, California",06,037,408004,38,827,43,0.05,1331,34,0.03
06037408005,14000US06037408005,Census Tract 4080.05,"Census Tract 4080.05, Los Angeles County, California",06,037,408005,32,1530,31,0.02,2422,97,0.04
06037408006,14000US06037408006,Census Tract 4080.06,"Census Tract 4080.06, Los Angeles County, California",06,037,408006,32,1010,14,0.01,1655,119,0.07
06037408133,14000US06037408133,Census Tract 4081.33,"Census Tract 4081.33, Los Angeles County, California",06,037,408133,35,1539,76,0.05,2626,117,0.04
06037408134,14000US06037408134,Census Tract 4081.34,"Census Tract 4081.34, Los Angeles County, California",06,037,408134,40,763,18,0.02,1422,11,0.01
06037408135,14000US06037408135,Census Tract 4081.35,"Census Tract 4081.35, Los Angeles County, California",06,037,408135,36,1190,20,0.02,1985,39,0.02
06037408136,14000US06037408136,Census Tract 4081.36,"Census Tract 4081.36, Los Angeles County, California",06,037,408136,37,1023,34,0.03,1807,11,0.01
06037408137,14000US06037408137,Census Tract 4081.37,"Census Tract 4081.37, Los Angeles County, California",06,037,408137,37,1320,41,0.03,1910,74,0.04
06037408138,14000US06037408138,Census Tract 4081.38,"Census Tract 4081.38, Los Angeles County, California",06,037,408138,34,1219,50,0.04,2195,167,0.08
06037408139,14000US06037408139,Census Tract 4081.39,"Census Tract 4081.39, Los Angeles County, California",06,037,408139,29,813,41,0.05,1918,27,0.01
06037408140,14000US06037408140,Census Tract 4081.40,"Census Tract 4081.40, Los Angeles County, California",06,037,408140,28,759,40,0.05,1569,30,0.02
06037408141,14000US06037408141,Census Tract 4081.41,"Census Tract 4081.41, Los Angeles County, California",06,037,408141,29,1107,6,0.01,2569,25,0.01
06037408202,14000US06037408202,Census Tract 4082.02,"Census Tract 4082.02, Los Angeles County, California",06,037,408202,35,456,12,0.03,980,71,0.07
06037408211,14000US06037408211,Census Tract 4082.11,"Census Tract 4082.11, Los Angeles County, California",06,037,408211,29,1790,77,0.04,2852,35,0.01
06037408212,14000US06037408212,Census Tract 4082.12,"Census Tract 4082.12, Los Angeles County, California",06,037,408212,32,1356,55,0.04,2466,42,0.02
06037408301,14000US06037408301,Census Tract 4083.01,"Census Tract 4083.01, Los Angeles County, California",06,037,408301,28,1225,86,0.07,2204,22,0.01
06037408302,14000US06037408302,Census Tract 4083.02,"Census Tract 4083.02, Los Angeles County, California",06,037,408302,34,1068,8,0.01,1957,46,0.02
06037408303,14000US06037408303,Census Tract 4083.03,"Census Tract 4083.03, Los Angeles County, California",06,037,408303,39,1179,14,0.01,1716,24,0.01
06037408401,14000US06037408401,Census Tract 4084.01,"Census Tract 4084.01, Los Angeles County, California",06,037,408401,31,1262,57,0.05,2046,12,0.01
06037408402,14000US06037408402,Census Tract 4084.02,"Census Tract 4084.02, Los Angeles County, California",06,037,408402,38,1831,61,0.03,2821,50,0.02
06037408501,14000US06037408501,Census Tract 4085.01,"Census Tract 4085.01, Los Angeles County, California",06,037,408501,33,796,32,0.04,1260,91,0.07
06037408503,14000US06037408503,Census Tract 4085.03,"Census Tract 4085.03, Los Angeles County, California",06,037,408503,38,1974,19,0.01,2847,64,0.02
06037408504,14000US06037408504,Census Tract 4085.04,"Census Tract 4085.04, Los Angeles County, California",06,037,408504,34,1544,102,0.07,2351,96,0.04
06037408505,14000US06037408505,Census Tract 4085.05,"Census Tract 4085.05, Los Angeles County, California",06,037,408505,34,758,12,0.02,1167,10,0.01
06037408623,14000US06037408623,Census Tract 4086.23,"Census Tract 4086.23, Los Angeles County, California",06,037,408623,33,993,34,0.03,1385,21,0.02
06037408624,14000US06037408624,Census Tract 4086.24,"Census Tract 4086.24, Los Angeles County, California",06,037,408624,37,1012,16,0.02,1511,9,0.01
06037408625,14000US06037408625,Census Tract 4086.25,"Census Tract 4086.25, Los Angeles County, California",06,037,408625,39,1282,22,0.02,1698,42,0.02
06037408626,14000US06037408626,Census Tract 4086.26,"Census Tract 4086.26, Los Angeles County, California",06,037,408626,36,1386,147,0.11,1944,36,0.02
06037408627,14000US06037408627,Census Tract 4086.27,"Census Tract 4086.27, Los Angeles County, California",06,037,408627,36,935,19,0.02,1611,4,0.00
06037408628,14000US06037408628,Census Tract 4086.28,"Census Tract 4086.28, Los Angeles County, California",06,037,408628,33,1868,123,0.07,2478,43,0.02
06037408629,14000US06037408629,Census Tract 4086.29,"Census Tract 4086.29, Los Angeles County, California",06,037,408629,37,915,39,0.04,1299,24,0.02
06037408630,14000US06037408630,Census Tract 4086.30,"Census Tract 4086.30, Los Angeles County, California",06,037,408630,33,510,6,0.01,1142,60,0.05
06037408631,14000US06037408631,Census Tract 4086.31,"Census Tract 4086.31, Los Angeles County, California",06,037,408631,37,1382,15,0.01,2554,74,0.03
06037408703,14000US06037408703,Census Tract 4087.03,"Census Tract 4087.03, Los Angeles County, California",06,037,408703,37,1890,22,0.01,3216,57,0.02
06037408704,14000US06037408704,Census Tract 4087.04,"Census Tract 4087.04, Los Angeles County, California",06,037,408704,26,996,143,0.14,1436,9,0.01
06037408705,14000US06037408705,Census Tract 4087.05,"Census Tract 4087.05, Los Angeles County, California",06,037,408705,34,1587,66,0.04,2552,62,0.02
06037408706,14000US06037408706,Census Tract 4087.06,"Census Tract 4087.06, Los Angeles County, California",06,037,408706,33,475,0,0,823,10,0.01
06037408722,14000US06037408722,Census Tract 4087.22,"Census Tract 4087.22, Los Angeles County, California",06,037,408722,31,1224,11,0.01,2242,21,0.01
06037408723,14000US06037408723,Census Tract 4087.23,"Census Tract 4087.23, Los Angeles County, California",06,037,408723,30,810,24,0.03,1463,15,0.01
06037408724,14000US06037408724,Census Tract 4087.24,"Census Tract 4087.24, Los Angeles County, California",06,037,408724,23,1538,157,0.1,2437,91,0.04
06037408800,14000US06037408800,Census Tract 4088,"Census Tract 4088, Los Angeles County, California",06,037,408800,26,1404,66,0.05,1972,152,0.08
06037430002,14000US06037430002,Census Tract 4300.02,"Census Tract 4300.02, Los Angeles County, California",06,037,430002,32,2475,262,0.11,3114,148,0.05
06037430003,14000US06037430003,Census Tract 4300.03,"Census Tract 4300.03, Los Angeles County, California",06,037,430003,34,1578,23,0.01,2542,180,0.07
06037430101,14000US06037430101,Census Tract 4301.01,"Census Tract 4301.01, Los Angeles County, California",06,037,430101,27,1819,384,0.21,2097,96,0.05
06037430102,14000US06037430102,Census Tract 4301.02,"Census Tract 4301.02, Los Angeles County, California",06,037,430102,28,1198,119,0.1,2435,63,0.03
06037430200,14000US06037430200,Census Tract 4302,"Census Tract 4302, Los Angeles County, California",06,037,430200,36,400,48,0.12,441,17,0.04
06037430301,14000US06037430301,Census Tract 4303.01,"Census Tract 4303.01, Los Angeles County, California",06,037,430301,31,1531,0,0,2280,97,0.04
06037430302,14000US06037430302,Census Tract 4303.02,"Census Tract 4303.02, Los Angeles County, California",06,037,430302,30,2254,170,0.08,3104,84,0.03
06037430400,14000US06037430400,Census Tract 4304,"Census Tract 4304, Los Angeles County, California",06,037,430400,31,1504,13,0.01,2169,0,0.00
06037430501,14000US06037430501,Census Tract 4305.01,"Census Tract 4305.01, Los Angeles County, California",06,037,430501,28,1549,30,0.02,1829,41,0.02
06037430502,14000US06037430502,Census Tract 4305.02,"Census Tract 4305.02, Los Angeles County, California",06,037,430502,31,3054,61,0.02,3513,53,0.02
06037430600,14000US06037430600,Census Tract 4306,"Census Tract 4306, Los Angeles County, California",06,037,430600,28,1432,0,0,2025,41,0.02
06037430701,14000US06037430701,Census Tract 4307.01,"Census Tract 4307.01, Los Angeles County, California",06,037,430701,36,1883,114,0.06,2230,30,0.01
06037430721,14000US06037430721,Census Tract 4307.21,"Census Tract 4307.21, Los Angeles County, California",06,037,430721,32,1265,32,0.03,1570,53,0.03
06037430723,14000US06037430723,Census Tract 4307.23,"Census Tract 4307.23, Los Angeles County, California",06,037,430723,32,1603,64,0.04,2143,43,0.02
06037430724,14000US06037430724,Census Tract 4307.24,"Census Tract 4307.24, Los Angeles County, California",06,037,430724,29,1882,163,0.09,2113,108,0.05
06037430801,14000US06037430801,Census Tract 4308.01,"Census Tract 4308.01, Los Angeles County, California",06,037,430801,33,2260,15,0.01,3412,151,0.04
06037430802,14000US06037430802,Census Tract 4308.02,"Census Tract 4308.02, Los Angeles County, California",06,037,430802,37,1313,19,0.01,1877,46,0.02
06037430803,14000US06037430803,Census Tract 4308.03,"Census Tract 4308.03, Los Angeles County, California",06,037,430803,27,1787,20,0.01,2668,26,0.01
06037430901,14000US06037430901,Census Tract 4309.01,"Census Tract 4309.01, Los Angeles County, California",06,037,430901,30,1581,114,0.07,2308,162,0.07
06037430902,14000US06037430902,Census Tract 4309.02,"Census Tract 4309.02, Los Angeles County, California",06,037,430902,35,1567,33,0.02,2670,69,0.03
06037431001,14000US06037431001,Census Tract 4310.01,"Census Tract 4310.01, Los Angeles County, California",06,037,431001,32,2627,83,0.03,3862,154,0.04
06037431002,14000US06037431002,Census Tract 4310.02,"Census Tract 4310.02, Los Angeles County, California",06,037,431002,29,1271,128,0.1,1456,48,0.03
